tweet_id,retweet_count,favorite_count,geo_data,lang_data
680801747103793152,742,2192,None,en
680798457301471234,939,2612,None,en
680609293079592961,629,2415,None,en
680583894916304897,1193,3315,None,en
680497766108381184,1736,3893,None,en
680494726643068929,440,1576,None,en
680473011644985345,674,2347,None,en
680440374763077632,443,1330,None,en
680221482581123072,262,1363,None,en
680206703334408192,1050,2594,None,en
680191257256136705,442,1983,None,en
680176173301628928,1400,3570,None,en
680161097740095489,672,2145,None,en
680145970311643136,1563,3316,None,en
680130881361686529,857,2119,None,en
680115823365742593,830,2500,None,en
680100725817409536,1253,3308,None,en
680085611152338944,8161,11766,None,en
680070545539371008,776,2391,None,en
679877062409191424,581,1803,None,en
679872969355714560,598,2017,None,en
679862121895714818,557,2256,None,en
679854723806179328,1104,2617,None,en
679844490799091713,687,2188,None,en
679828447187857408,12619,33216,None,en
679777920601223168,998,2859,None,en
679736210798047232,718,1917,None,en
679729593985699840,749,1995,None,en
679722016581222400,426,1540,None,en
679530280114372609,1888,4375,None,en
679527802031484928,653,2431,None,en
679511351870550016,1149,3076,None,en
679503373272485890,1339,2921,None,en
679475951516934144,585,1928,None,en
679462823135686656,17038,29454,None,en
679405845277462528,1074,2168,None,en
679158373988876288,7254,19470,None,en
679148763231985668,927,2560,None,en
679132435750195208,1036,2714,None,en
679111216690831360,2316,5445,None,en
679062614270468097,7216,15505,None,en
679047485189439488,587,2057,None,en
679001094530465792,1096,2602,None,en
678991772295516161,1018,2074,None,en
678969228704284672,409,1498,None,en
678800283649069056,821,2357,None,en
678798276842360832,1030,3169,None,en
678774928607469569,821,2576,None,en
678767140346941444,1230,3225,None,en
678764513869611008,417,1483,None,en
678755239630127104,2936,6496,None,en
678740035362037760,1490,3403,None,en
678708137298427904,2194,5137,None,en
678675843183484930,1321,2608,None,en
678643457146150913,360,1882,None,en
678446151570427904,1372,3658,None,en
678424312106393600,2281,5005,None,en
678410210315247616,1610,3832,None,en
678399652199309312,28617,73558,None,en
678396796259975168,375,1460,None,en
678389028614488064,383,1716,None,en
678380236862578688,822,2249,None,en
678341075375947776,473,1577,None,en
678334497360859136,224,1184,None,en
678278586130948096,5497,10426,None,en
678255464182861824,327,1454,None,en
678023323247357953,341,1745,None,en
678021115718029313,5642,12396,None,en
677961670166224897,1526,3146,None,en
677918531514703872,364,1221,None,en
677895101218201600,1846,4402,None,en
677716515794329600,878,2786,None,en
677700003327029250,1294,3118,None,en
677698403548192770,286,1118,None,en
677687604918272002,756,2265,None,en
677673981332312066,1352,3037,None,en
677662372920729601,842,1778,None,en
677644091929329666,728,1713,None,en
677573743309385728,600,1940,None,en
677565715327688705,411,1191,None,en
677557565589463040,1018,2224,None,en
677547928504967168,3299,6331,None,en
677530072887205888,204,970,None,en
677335745548390400,1552,2764,None,en
677334615166730240,253,1229,None,en
677331501395156992,209,989,None,en
677328882937298944,1347,3342,None,en
677314812125323265,472,1502,None,en
677301033169788928,355,1116,None,en
677269281705472000,636,1799,None,en
677228873407442944,1469,3214,None,en
677187300187611136,815,2486,None,en
676975532580409345,953,2530,None,en
676957860086095872,720,2029,None,en
676949632774234114,349,1188,None,en
676948236477857792,777,1959,None,en
676946864479084545,327,1577,None,en
676942428000112642,668,1880,None,en
676936541936185344,4438,11638,None,en
676916996760600576,1619,2699,None,en
676897532954456065,650,2052,None,en
676864501615042560,629,1904,None,en
676821958043033607,13810,20757,None,en
676819651066732545,602,1657,None,en
676811746707918848,379,1308,None,en
676776431406465024,1805,4533,None,en
676617503762681856,856,2618,None,en
676613908052996102,177,987,None,en
676606785097199616,387,1724,None,en
676593408224403456,1894,4140,None,en
676590572941893632,110,841,None,en
676588346097852417,701,2087,None,en
676582956622721024,252,1083,None,en
676575501977128964,992,2336,None,en
676533798876651520,490,1702,None,en
676496375194980353,471,1377,None,en
676470639084101634,4187,10605,None,en
676440007570247681,590,1567,None,en
676430933382295552,302,1266,None,en
676263575653122048,484,1895,None,en
676237365392908289,251,1092,None,en
676219687039057920,27813,71013,None,en
676215927814406144,516,1574,None,en
676191832485810177,920,2059,None,en
676146341966438401,593,1755,None,en
676121918416756736,1030,1969,None,en
676101918813499392,1051,2586,None,en
676098748976615425,1251,2684,None,en
676089483918516224,392,1185,None,en
675898130735476737,505,1449,None,en
675891555769696257,765,1925,None,en
675888385639251968,841,2119,None,en
675878199931371520,1242,3784,None,en
675870721063669760,500,1470,None,en
675853064436391936,1137,2428,None,en
675849018447167488,123,866,None,en
675845657354215424,780,2049,None,en
675822767435051008,475,1382,None,en
675820929667219457,208,959,None,en
675798442703122432,3050,9331,None,en
675781562965868544,420,1460,None,en
675740360753160193,296,1062,None,en
675710890956750848,722,1694,None,en
675707330206547968,600,1786,None,en
675706639471788032,86,583,None,en
675534494439489536,363,1664,None,en
675531475945709568,332,1069,None,en
675522403582218240,248,942,None,en
675517828909424640,407,1152,None,en
675501075957489664,5228,15576,None,en
675497103322386432,1137,2825,None,en
675489971617296384,528,1156,None,en
675483430902214656,855,1668,None,en
675432746517426176,503,1363,None,en
675372240448454658,458,1532,None,en
675362609739206656,196,943,None,en
675354435921575936,14914,29525,None,en
675349384339542016,2002,3536,None,en
675334060156301312,1135,2492,None,en
675166823650848770,1388,3180,None,en
675153376133427200,2267,5609,None,en
675149409102012420,1503,3356,None,en
675147105808306176,200,841,None,en
675146535592706048,257,1055,None,en
675145476954566656,784,1919,None,en
675135153782571009,413,1166,None,en
675113801096802304,690,1742,None,en
675111688094527488,213,868,None,en
675109292475830276,1000,2523,None,en
675047298674663426,275,929,None,en
675015141583413248,1048,2425,None,en
675006312288268288,201,876,None,en
675003128568291329,406,1395,None,en
674999807681908736,957,1999,None,en
674805413498527744,318,767,None,en
674800520222154752,750,2703,None,en
674793399141146624,954,2226,None,en
674790488185167872,219,986,None,nl
674788554665512960,181,719,None,en
674781762103414784,1050,1808,None,en
674774481756377088,412,991,None,en
674767892831932416,692,1634,None,en
674764817387900928,200,700,None,en
674754018082705410,384,1229,None,en
674752233200820224,402,1314,None,en
674743008475090944,469,1261,None,en
674742531037511680,45,430,None,en
674739953134403584,327,967,None,en
674737130913071104,80,580,None,en
674690135443775488,413,1027,None,en
674670581682434048,569,1450,None,en
674664755118911488,205,812,None,en
674646392044941312,430,1282,None,en
674644256330530816,243,931,None,en
674638615994089473,514,1519,None,en
674632714662858753,503,1347,None,en
674606911342424069,86,840,None,en
674468880899788800,1787,5571,None,en
674447403907457024,315,958,None,en
674436901579923456,344,988,None,en
674422304705744896,467,1286,None,en
674416750885273600,117,612,None,en
674410619106390016,402,1071,None,en
674394782723014656,489,1337,None,en
674372068062928900,280,767,None,en
674330906434379776,66,507,None,und
674318007229923329,450,1255,None,en
674307341513269249,6048,10160,None,en
674291837063053312,5151,13211,None,en
674271431610523648,645,1397,None,en
674269164442398721,202,825,None,en
674265582246694913,735,1463,None,en
674262580978937856,385,1180,None,en
674255168825880576,467,1307,None,en
674082852460433408,144,682,None,en
674075285688614912,246,891,None,en
674063288070742018,1911,5742,None,en
674053186244734976,1132,2950,None,en
674051556661161984,432,1294,None,en
674045139690631169,566,1268,None,en
674042553264685056,111,636,None,en
674038233588723717,369,981,None,en
674036086168010753,181,760,None,en
674024893172875264,1087,1586,None,en
674019345211760640,265,1017,None,en
674014384960745472,560,1390,None,en
674008982932058114,301,1084,None,en
673956914389192708,839,1752,None,en
673919437611909120,327,1057,None,en
673906403526995968,1438,2850,None,en
673887867907739649,221,844,None,en
673716320723169284,670,2788,None,en
673715861853720576,1815,3170,None,en
673711475735838725,265,941,None,en
673709992831262724,236,755,None,en
673708611235921920,256,954,None,en
673707060090052608,346,991,None,en
673705679337693185,359,1125,None,en
673700254269775872,501,1282,None,en
673697980713705472,1697,3518,None,en
673689733134946305,571,1545,None,en
673688752737402881,440,1127,None,en
673686845050527744,377,1276,None,en
673680198160809984,418,1229,None,en
673662677122719744,328,1131,None,en
673656262056419329,199,650,None,en
673636718965334016,309,994,None,en
673612854080196609,632,1426,None,en
673583129559498752,314,1069,None,en
673580926094458881,239,738,None,en
673576835670777856,488,1235,None,en
673363615379013632,267,932,None,en
673359818736984064,594,1289,None,en
673355879178194945,495,1345,None,en
673352124999274496,475,1493,None,en
673350198937153538,185,686,None,en
673345638550134785,1104,2233,None,en
673343217010679808,235,861,None,en
673342308415348736,492,1141,None,en
673320132811366400,6903,11985,None,en
673317986296586240,216,783,None,en
673295268553605120,2756,6739,None,en
673270968295534593,313,960,None,en
673240798075449344,618,1279,None,en
673213039743795200,724,1979,None,en
673148804208660480,550,1494,None,en
672997845381865473,631,1756,None,en
672995267319328768,254,845,None,en
672988786805112832,254,879,None,en
672984142909456390,471,1120,None,en
672980819271634944,892,1630,None,en
672975131468300288,783,1498,None,en
672970152493887488,305,841,None,en
672968025906282496,471,1186,None,en
672964561327235073,557,1262,None,en
672902681409806336,425,1234,None,en
672898206762672129,363,795,None,en
672884426393653248,731,1372,None,en
672877615439593473,303,909,None,en
672834301050937345,504,1158,None,en
672828477930868736,419,1110,None,en
672640509974827008,272,875,None,en
672622327801233409,423,1152,None,en
672614745925664768,512,1092,None,en
672609152938721280,338,972,None,en
672604026190569472,337,974,None,en
672594978741354496,531,1181,None,en
672591762242805761,286,846,None,en
672591271085670400,157,643,None,en
672538107540070400,318,903,None,en
672523490734551040,146,553,None,en
672488522314567680,373,989,None,en
672482722825261057,520,992,None,en
672481316919734272,110,640,None,en
672475084225949696,608,1299,None,en
672466075045466113,448,1192,None,en
672272411274932228,2942,5731,None,en
672267570918129665,539,1318,None,en
672264251789176834,287,1012,None,en
672256522047614977,1330,2516,None,en
672254177670729728,652,1277,None,en
672248013293752320,524,1533,None,en
672245253877968896,132,608,None,en
672239279297454080,276,806,None,en
672231046314901505,876,1624,None,en
672222792075620352,176,703,None,en
672205392827572224,1010,1994,None,en
672169685991993344,320,908,None,en
672160042234327040,304,766,None,en
672139350159835138,597,1548,None,en
672125275208069120,993,2120,None,en
672095186491711488,328,879,None,en
672082170312290304,319,840,None,en
672068090318987265,440,1141,None,en
671896809300709376,3679,7631,None,en
671891728106971137,484,1176,None,en
671882082306625538,1215,3117,None,en
671879137494245376,575,1249,None,en
671874878652489728,479,1107,None,en
671866342182637568,420,999,None,en
671855973984772097,374,794,None,en
671789708968640512,3006,6333,None,en
671768281401958400,435,1050,None,en
671763349865160704,775,1494,None,en
671744970634719232,667,1211,None,en
671743150407421952,202,676,None,en
671735591348891648,657,1290,None,en
671729906628341761,3811,7505,None,en
671561002136281088,6327,11405,None,en
671550332464455680,183,811,None,en
671547767500775424,499,1205,None,en
671544874165002241,889,1733,None,en
671542985629241344,487,965,None,en
671538301157904385,336,837,None,en
671536543010570240,344,1037,None,en
671533943490011136,497,899,None,en
671528761649688577,217,740,None,en
671520732782923777,454,1223,None,en
671518598289059840,253,832,None,en
671511350426865664,606,1429,None,en
671504605491109889,3133,6247,None,en
671497587707535361,391,828,None,en
671488513339211776,415,886,None,en
671486386088865792,173,512,None,en
671485057807351808,196,679,None,en
671390180817915904,655,1279,None,en
671362598324076544,258,981,None,en
671357843010908160,133,351,None,en
671355857343524864,105,421,None,en
671347597085433856,371,835,None,en
671186162933985280,176,642,None,en
671182547775299584,284,980,None,en
671166507850801152,302,783,None,en
671163268581498880,969,1463,None,en
671159727754231808,69,314,None,en
671154572044468225,186,626,None,en
671151324042559489,128,587,None,en
671147085991960577,192,587,None,en
671141549288370177,572,1025,None,en
671138694582165504,344,823,None,en
671134062904504320,163,655,None,en
671122204919246848,2190,3092,None,en
671115716440031232,674,1218,None,en
671109016219725825,378,1006,None,en
670995969505435648,245,970,None,en
670842764863651840,7582,22104,None,en
670840546554966016,166,524,None,en
670838202509447168,599,984,None,en
670833812859932673,109,382,None,en
670832455012716544,184,647,None,en
670826280409919488,3516,4877,None,en
670823764196741120,162,677,None,en
670822709593571328,83,545,None,en
670815497391357952,1323,2792,None,en
670811965569282048,231,985,None,en
670807719151067136,428,1051,None,en
670804601705242624,822,1743,None,en
670803562457407488,78,304,None,en
670797304698376195,203,661,None,en
670792680469889025,238,734,None,en
670789397210615808,210,585,None,en
670786190031921152,171,530,None,en
670783437142401025,331,725,None,en
670782429121134593,662,1351,None,en
670780561024270336,249,703,None,en
670778058496974848,62,298,None,en
670764103623966721,371,959,None,en
670755717859713024,89,393,None,en
670733412878163972,446,851,None,en
670727704916926465,314,737,None,en
670717338665226240,419,1053,None,en
670704688707301377,319,687,None,en
670691627984359425,209,521,None,en
670679630144274432,243,666,None,en
670676092097810432,35,215,None,en
670668383499735048,4327,9476,None,en
670474236058800128,634,1341,None,en
670468609693655041,77,317,None,en
670465786746662913,467,854,None,en
670452855871037440,174,489,None,en
670449342516494336,571,1076,None,en
670444955656130560,1747,6064,None,en
670442337873600512,175,581,None,en
670435821946826752,438,940,None,en
670434127938719744,562,1258,None,en
670433248821026816,100,296,None,en
670428280563085312,524,1234,None,en
670427002554466305,142,465,None,en
670421925039075328,552,1149,None,en
670420569653809152,265,541,None,en
670417414769758208,282,501,None,en
670411370698022913,772,1797,None,en
670408998013820928,188,486,None,en
670403879788544000,130,378,None,en
670385711116361728,173,494,None,en
670374371102445568,238,671,None,en
670361874861563904,55,289,None,en
670338931251150849,96,374,None,en
670319130621435904,1068,3473,None,en
670303360680108032,107,383,None,en
670290420111441920,250,623,None,en
670093938074779648,278,911,None,en
670086499208155136,218,623,None,en
670079681849372674,1057,1956,None,en
670073503555706880,681,1387,None,en
670069087419133954,205,553,None,en
670061506722140161,290,668,None,en
670055038660800512,279,592,None,en
670046952931721218,152,576,None,en
670040295598354432,97,659,None,en
670037189829525505,240,527,None,en
670003130994700288,77,296,None,en
669993076832759809,70,288,None,en
669972011175813120,134,396,None,en
669970042633789440,43,272,None,en
669942763794931712,133,445,None,en
669926384437997569,81,339,None,en
669923323644657664,50,202,None,en
669753178989142016,341,710,None,en
669749430875258880,55,229,None,en
669684865554620416,75,448,None,en
669683899023405056,94,339,None,en
669682095984410625,116,312,None,en
669680153564442624,245,588,None,en
669661792646373376,367,715,None,en
669625907762618368,1573,3130,None,en
669603084620980224,316,846,None,en
669597912108789760,133,447,None,en
669583744538451968,805,1323,None,en
669573570759163904,120,388,None,en
669571471778410496,884,1409,None,en
669567591774625800,45,202,None,en
669564461267722241,104,337,None,en
669393256313184256,62,313,None,en
669375718304980992,634,1181,None,en
669371483794317312,148,438,None,en
669367896104181761,131,406,None,en
669363888236994561,202,558,None,en
669359674819481600,103,332,None,en
669354382627049472,1095,2394,None,en
669353438988365824,229,566,None,en
669351434509529089,157,382,None,en
669328503091937280,367,908,None,en
669327207240699904,102,497,None,en
669324657376567296,182,440,None,en
669216679721873412,348,1059,None,en
669214165781868544,135,385,None,en
669203728096960512,409,890,None,en
669037058363662336,266,573,None,en
669015743032369152,324,651,None,en
669006782128353280,209,511,None,en
669000397445533696,5531,18713,None,en
668994913074286592,191,391,None,en
668992363537309700,294,659,None,en
668989615043424256,288,596,None,en
668988183816871936,391,800,None,en
668986018524233728,140,479,None,en
668981893510119424,259,483,None,en
668979806671884288,294,706,None,en
668975677807423489,497,1158,None,en
668967877119254528,18,127,None,tl
668960084974809088,210,620,None,en
668955713004314625,63,241,None,en
668932921458302977,50,227,None,en
668902994700836864,88,276,None,en
668892474547511297,126,354,None,en
668872652652679168,268,477,None,en
668852170888998912,139,409,None,en
668826086256599040,112,384,None,en
668815180734689280,227,494,None,en
668779399630725120,325,629,None,en
668655139528511488,190,474,None,en
668645506898350081,459,775,None,en
668643542311546881,447,788,None,en
668641109086707712,468,944,None,en
668636665813057536,435,922,None,en
668633411083464705,1385,2470,None,en
668631377374486528,281,618,None,en
668627278264475648,97,281,None,en
668625577880875008,111,330,None,en
668623201287675904,655,1248,None,en
668620235289837568,35,181,None,en
668614819948453888,272,544,None,en
668587383441514497,923,1478,None,en
668567822092664832,46,206,None,en
668544745690562560,197,453,None,en
668542336805281792,182,403,None,en
668537837512433665,61,226,None,en
668528771708952576,189,404,None,en
668507509523615744,87,279,None,en
668496999348633600,114,359,None,en
668484198282485761,208,372,None,en
668480044826800133,128,397,None,en
668466899341221888,443,770,None,en
668297328638447616,255,557,None,en
668291999406125056,28,213,None,en
668286279830867968,118,436,None,en
668274247790391296,198,722,None,en
668268907921326080,206,485,None,en
668256321989451776,518,1154,None,en
668248472370458624,408,843,None,en
668237644992782336,2427,5455,None,en
668226093875376128,85,247,None,en
668221241640230912,169,452,None,en
668204964695683073,173,489,None,en
668190681446379520,171,577,None,en
668171859951755264,162,425,None,en
668154635664932864,273,440,None,en
668142349051129856,239,510,None,en
668113020489474048,208,586,None,en
667937095915278337,695,1116,None,en
667924896115245057,95,264,None,en
667915453470232577,46,184,None,en
667911425562669056,246,431,None,en
667902449697558528,334,759,None,en
667886921285246976,908,1649,None,en
667885044254572545,400,730,None,en
667878741721415682,101,349,None,en
667873844930215936,340,553,None,en
667866724293877760,901,2717,None,en
667861340749471744,69,221,None,en
667832474953625600,55,255,None,en
667806454573760512,417,931,None,en
667801013445750784,82,283,None,en
667793409583771648,286,609,None,en
667782464991965184,210,363,None,en
667773195014021121,44,204,None,en
667766675769573376,185,373,None,en
667728196545200128,127,325,None,en
667724302356258817,268,424,None,en
667550904950915073,29,0,None,en
667550882905632768,26,0,None,ro
667549055577362432,1961,5114,None,en
667546741521195010,107,303,None,en
667544320556335104,458,762,None,en
667538891197542400,58,176,None,en
667534815156183040,446,719,None,en
667530908589760512,207,412,None,en
667524857454854144,970,1508,None,en
667517642048163840,166,332,None,en
667509364010450944,1867,6069,None,en
667502640335572993,194,485,None,en
667495797102141441,232,458,None,en
667491009379606528,190,459,None,en
667470559035432960,85,225,None,en
667455448082227200,53,171,None,en
667453023279554560,74,279,None,en
667443425659232256,490,682,None,en
667437278097252352,199,396,None,en
667435689202614272,76,266,None,nl
667405339315146752,197,412,None,en
667393430834667520,50,168,None,en
667369227918143488,145,328,None,en
667211855547486208,210,425,None,en
667200525029539841,228,546,None,en
667192066997374976,86,332,None,et
667188689915760640,333,643,None,en
667182792070062081,5280,12539,None,en
667177989038297088,48,166,None,en
667176164155375616,388,528,None,en
667174963120574464,70,218,None,en
667171260800061440,72,186,None,en
667165590075940865,972,2380,None,en
667160273090932737,50,219,None,en
667152164079423490,14625,42316,None,en
667138269671505920,1875,4018,None,en
667119796878725120,106,286,None,en
667090893657276420,106,287,None,en
667073648344346624,104,352,None,en
667070482143944705,13,72,None,en
667065535570550784,40,143,None,en
667062181243039745,45,192,None,en
667044094246576128,43,163,None,en
667012601033924608,187,395,None,en
666996132027977728,79,213,None,en
666983947667116034,847,2250,None,en
666837028449972224,474,702,None,en
666835007768551424,66,185,None,en
666826780179869698,79,220,None,en
666817836334096384,212,444,None,en
666804364988780544,79,206,None,en
666786068205871104,410,658,None,en
666781792255496192,169,327,None,en
666776908487630848,150,305,None,en
666739327293083650,60,209,None,en
666701168228331520,182,371,None,en
666691418707132416,42,161,None,en
666649482315059201,524,994,None,en
666644823164719104,70,208,None,en
666454714377183233,180,448,None,en
666447344410484738,19,90,None,en
666437273139982337,40,106,None,en
666435652385423360,42,138,None,en
666430724426358785,160,278,None,en
666428276349472768,67,139,None,en
666421158376562688,92,273,None,en
666418789513326592,39,107,None,en
666411507551481857,262,371,None,en
666407126856765440,30,93,None,en
666396247373291520,69,147,None,en
666373753744588802,73,163,None,en
666362758909284353,471,649,None,en
666353288456101888,58,179,None,en
666345417576210432,125,244,None,en
666337882303524864,79,168,None,en
666293911632134144,291,426,None,en
666287406224695296,57,123,None,en
666273097616637952,68,152,None,en
666268910803644416,38,99,None,en
666104133288665088,5492,12910,None,en
666102155909144576,11,66,None,en
666099513787052032,53,134,None,en
666094000022159362,63,143,None,en
666082916733198337,37,93,None,en
666073100786774016,132,274,None,en
666071193221509120,51,127,None,en
666063827256086533,180,400,None,en
666058600524156928,47,99,None,en
666057090499244032,112,247,None,en
666055525042405380,196,367,None,en
666051853826850816,704,1028,None,en
666050758794694657,50,115,None,en
666049248165822465,37,89,None,en
666044226329800704,115,247,None,en
666033412701032449,36,100,None,en
666029285002620928,39,112,None,en
666020888022790149,423,2294,None,en
